"WorkID","Title","Author","Year","NumBorrowers","x","y"
-794780498,"Cherry's Child","Winter","1904",54,-26.0646069484416,-4.81222837270922
-760997843,"Love Grown Cold","Swan","1902",36,-16.8542317621080,-39.2657346349198
780887053,"Undertow, The","Knowles","1906",40,-36.8688024135619,25.7274009924255
2689,"Tangled Skein, The","Orczy","1907",25,-32.8980851608526,38.0333937189609
1094615227,"White Mice, The","Davis","1909",35,-26.0136087585129,26.1793054313477
13974,"Old Wives for New","Phillips","",34,-37.1112910392155,28.8004075175828
-1916871134,"Outback Marriage, An","Paterson","1906",41,-30.910717635991,8.65249906160328
19988,"Letters from a Self-Made Merchant to His Son","Lorimer","1902",41,-25.7906076742958,4.87697433068527
5705,"Welsh Witch, A","Raine","",56,-32.1877723340217,-25.1193906848996
435443191,"For Lack of Gold","Gibbon","1871",4,58.7681421166895,-12.692712090438
5476,"Goose Girl, The","McGrath","",25,-22.8425618603859,42.2989577906772
278471360,"Sunset Trail, The","Lewis","1905",43,-6.0369914207579,33.9802496319489
1590734314,"American Woman, An","Swan","1900",37,-16.9551612538251,-39.2270093182882
1469407550,"Branded Name, A","Bloundelle-Burton","1903",34,-37.9307086411926,-3.4206617102704
-2040396025,"Way of a Man, The","Roberts","1902",53,-8.16816947130118,-30.3587628129036
5433,"Fugitive Blacksmith, The","Stewart","1905",41,-13.7002731690889,15.5819430478132
-1798154893,"Rainbow Island","Tracy","1903",52,-2.99796363559987,1.01762793670150
20185,"Pearl Maiden","Haggard","1903",18,-2.72102032623524,-11.6172483537766
-430362392,"Wooed and Married","Carey","1875",43,-28.1330290189116,-28.6058372241905
-1347592066,"Rifle Rangers, The","Reid","1850",4,43.9555614491185,9.9101604121902
3630,"Beatrice","Haggard","",23,64.9893322286903,-24.6491017197401
-1095993686,"As We Forgive Them","Le Queux","1904",52,1.21054928878298,-5.73188837692386
-1971970987,"Janice Meredith","Ford","1899",17,-11.0305637224832,8.77494379272815
-965202684,"Regent's Daughter, The","Dumas","",1,31.5466216371422,-35.3620877541228
3643,"Benita","Haggard","",37,-39.8834534603342,4.59071003139735
20773,"Daphne, or Marriage a La Mode","Ward","1909",3,4.71335536886311,29.9150099011443
-662020892,"Miss Lou","Roe","1888",19,29.5179824332941,-13.8473738815684
1408139517,"Trials of Commander McTurk, The","Hyne","1906",23,-13.4050028123233,14.6079083059785
1670620356,"Orphan, The","Mulford","1908",25,-32.0989518305181,31.5984761435107
1348834191,"Whirlwind's Year","Gould","1908",42,-50.2693777909171,14.0664989386882
-1544072505,"Priest and the Princess: A Romance of To-Day, The","Dixon","1902",40,-18.4048879671370,-13.6212079511686
-5736314,"Side-Stepping with Shorty","Ford","1908",25,-36.418613351621,26.8781465435242
20007,"Lord Oakburn's Daughters","Wood","",27,-11.8411092240325,-45.6283525905427
20108,"Mr Midshipman Easy","Marryat","",13,19.9390086808564,2.93007246570416
293371594,"Guavas the Tinner","Baring-Gould","",18,1.83652934732361,-18.7289960275529
-2022641262,"Of Royal Blood","Le Queux","1900",30,-31.4896774668319,12.9957285971052
1239722660,"Dr. Burton's Success","Gunter","1908",24,-44.9181965571224,25.8122537878835
311817621,"Transformation","Hawthorne","1860",9,27.0134241343956,-1.18412765410216
5453,"Giant's Gate, The","Pemberton","",23,-9.27713872776236,-0.0267015259082704
-1889581224,"Castaway, The","Rives","1904",39,-35.3811285442199,5.68155708267044
2153,"Allan's Wife","Haggard","1889",24,-30.0564429424054,-38.6588125866872
-1358102549,"Illustrious O'Hagan, The","McCarthy","1906",28,-25.8041762716585,9.44123335002105
19928,"Jack's Courtship: A Sailor's Yarn of Love and Shipwreck","Russell","1884",3,47.5979709061934,-12.4340215327519
573322492,"Race of Life, The","Boothby","1906",39,-18.5883307673235,-28.1571258870414
20165,"On the Foc'sle Head","Russell","",5,51.6392383188298,-25.9300523250464
-1349793997,"Simpleton, A","Reade","1873",1,54.1682419421259,-27.2964989352266
1315750618,"Amelia","Fielding","1751",2,30.4610514597323,7.98197230477868
-1794644020,"History of Tom Jones, The","Fielding","1749",15,27.8786399934442,9.962209581966
445454908,"Motor Maid, The","Williamson","1910",18,5.24832784211232,31.6938216392149
1591313217,"Lost American, A","Gunter","1898",20,-2.12402004557775,1.69191043742461
2072905156,"Her Majesty's Minister","Le Queux","1901",27,-8.04576105878501,-12.8394598163099
2016813082,"Woman with the Fan, The","Hichens","1904",38,-25.6891987458802,-3.6461371823033
-486421855,"Hearts of Wales","Raine","1905",43,-41.0157679937892,-8.73711542814081
362089967,"Pauline","Dumas","",1,62.2601426320115,-12.0555096992794
3751,"Chance of a Lifetime, The","Gould","",47,-49.5859972889979,13.6182233867763
20846,"Adventures of Sherlock Holmes, The","Doyle","1892",42,67.5402392587956,-2.51563980549436
-1379886142,"Satan Sanderson","Rives","1908",44,-54.089406288464,11.9421512044106
5380,"Firing Line, The","Chambers","",21,-26.3541538821909,42.8261838032379
-214573143,"Big Fellow, The","Palmer","1910",36,-34.5492704212443,42.1943312910926
-278724889,"World Masters, The","Griffith","1903",43,-6.95923402606518,10.1186542578677
5455,"Gilbert Neal","Harben","",39,-25.5440721364630,44.3429193321365
-1713438834,"Invaders, The","Tracy","1901",22,5.18869709827351,-11.0621895529925
-1223002962,"Darien; or the Merchant Prince","Warburton","1852",4,25.3791908295405,2.78622823399512
1656891915,"Prince of Swindlers, A","Boothby","1900",35,-37.6025663484189,-29.2759858867218
-412340032,"It Came to Pass","Fenn","1903",25,-4.4807327376423,-29.2995870874000
64470400,"Frank Fairleigh","Smedley","1850",13,23.4507722153092,-12.8141236537207
-1560984391,"White Fire","Oxenham","1905",39,-1.79963335106829,16.6884306093803
658527413,"Marriage at Sea, A","Russell","1891",19,14.6606774869637,-10.7278395393854
20836,"Holy Orders","Corelli","",29,-21.7561726039355,32.7799600051903
21169,"Children of the Bush","Lawson","",53,9.24284957887349,6.92901066049436
20332,"Scarlet Letter, The","Hawthorne","1850",9,62.2196603940094,-27.5733413728817
1199918034,"Proud Prince, The","McCarthy","1903",23,-12.8944367271873,-6.05820436691488
3698,"Brothers, The: The True History of a Fight Against Odds","Vachell","1904",48,-54.205807781915,7.85660076871026
20155,"Old Curiosity Shop, The","Dickens","",10,41.5132264302937,13.7216078924450
20425,"Strong Mac","Crockett","",41,-4.73860190418983,-30.5405665217613
1368201342,"Comethup","Gallon","1899",18,17.8475687685964,5.06822746062414
1494621830,"Darrel of the Blessed Isles","Bacheller","1903",30,3.75270364193354,-1.87530779808191
20160,"One Life, One Love","Braddon","",1,57.8369303117887,-13.7462569782544
-1029444131,"Mr Crewe's Career","Churchill","1905",23,-8.04664571389273,25.2177316134181
296363229,"As a Man Lives","Oppenheim","1898",42,-6.08853418559892,-28.2266628720599
656,"Sir Roger's Heir","Moore","",34,-26.7024819177478,-0.815039260369549
-1818996774,"Eileen","Cleeve","1903",52,29.2115944800526,24.5311470132014
20090,"Missioner, The","Oppenheim","",40,-45.1628312532828,39.0262035014006
-1874098628,"Rachel Marr","Roberts","1903",24,10.9231757689406,1.21841051974443
20329,"Scapegoat, The","Caine","",23,-10.4051154497260,-1.90504670099834
-1100039304,"Held for Others","Spearman","1901",29,-39.5811182190398,22.2886094935098
1500949276,"Mystery of a Motor-Car, The","Le Queux","1906",41,-17.3911762347966,12.9040134358632
60920436,"Old Man in the Corner, The","Orczy","1909",31,-30.1460578818985,27.1605442787986
418409043,"Mystery of Mr Bernard Brown, The","Oppenheim","1896",30,-13.2800275433704,-20.4221977565349
1856442612,"Miss Nobody of Nowhere","Gunter","1890",19,-1.41712847078373,-2.44365255172512
1308336748,"Daughter of Anderson Crow, The","McCutcheon","1907",43,-33.8906228731129,25.3977792462182
1215959014,"Tale of a Lonely Parish, A","Crawford","1886",8,59.678403963391,-7.05002062962233
20552,"White Company, The","Doyle","1891",4,31.9288991050829,-25.8335807928581
3759,"Chicot the Jester","Dumas","1857",3,36.8926551690064,7.30129623589111
-433152778,"Tracks We Tread, The","Lancaster","1907",26,-33.5137389760135,29.8370154273789
20462,"Three Men in a Boat","Jerome","",22,-1.29656884426233,8.28923302719531
3647,"Betrayal, The","Oppenheim","1904",59,-14.5763911230521,-21.7932877847601
1656718151,"By the Gods Beloved","Orczy","1905",45,-49.4498828317534,4.27950196158713
1372656065,"Anglo-Americans","Cleeve","1903",30,-10.4718489291240,1.66308332360749
-1752379704,"Deacon Brodie; or, Behind the Mask","Donovan","1901",26,18.5447171563653,-6.90457082104854
20600,"Zillah","Hocking","",26,30.6414015562104,-35.4087022307752
-1722241172,"Patriots, The","Brady","1906",49,-60.2400023171035,7.74193875068911
20357,"She","Haggard","",8,54.0518343060099,-19.5453626126647
20470,"Throwback, The: A Romance of the South-West","Lewis","1906",29,-36.0272172227711,3.80483054344791
-332179143,"Empty Hotel, The","Gunter","1902",54,-37.4057621157981,1.96967615551517
14605,"Stolen Souls","Le Queux","",37,-31.9295525473258,1.09898058871955
20252,"Vanity Fair","Thackeray","",1,27.9408744117375,-0.158726799667804
595109564,"Alien, The","Montresor","1901",27,-11.3042856529959,-6.16330884088944
380914970,"Yeast","Kingsley","1848",2,29.7018635534053,-0.133068697185644
1497302117,"Secret History of Today","Upward","1904",28,-11.3096334299268,5.60042085931259
-556831949,"Infatuation of the Countess, The","White","1899",32,-5.25237918886826,-10.0108726676575
2062799892,"Never-Never Land, The","Barrett","1904",29,15.0622643087698,-9.81695036783882
1466,"Profligate, The","Hornblow","",27,-27.2433278309848,45.6428923248807
1794350499,"Ghost Kings, The","Haggard","1908",24,-46.9619215203939,26.5672216811015
-624410727,"Pasha of Many Tales, The","Marryat","1835",23,13.5999215613036,0.902136624528307
-1121097180,"Buckjumper , The","Gould","1909",45,-29.6727240930854,29.1466128292265
1019423704,"Follow the Gleam","Hocking","1903",33,21.9426024633394,-34.3592487632921
-106433815,"Woman and the Man","Buchanan","1893",12,61.0300422148665,-2.97642390727965
712,"Quicksands","Steuart","",25,-14.8207761423395,7.69502899388086
-2012501035,"Mystery of the Clasped Hands, The","Boothby","1901",11,33.5675497448376,-34.4685038605604
1134294745,"Man on the Box, The","McGrath","1904",63,-42.8741194624899,-1.37527101026628
-1171625876,"Albert Gate Affair, The","Tracy","1904",49,5.76996997097187,-10.4179292605037
-592865262,"Hush!","Yorke","1888",54,-36.5749325005389,-17.4621448724657
21022,"Day's Work, The","Kipling","",17,-45.7574761962899,-26.0754861496161
5332,"Esau","Hocking","",47,-27.8441893143703,-11.5445792181605
5217,"When a Man's Single","Barrie","",16,33.7682733341623,-20.4281487976779
-614353798,"Princess Kate","Tracy","1903",46,-6.56911407065882,7.08914430337184
-344787681,"Traitor, The","Dixon","1907",36,-29.3195103688249,45.0706070291271
20327,"Sandy's Selection","Rudd","",34,-9.2911661487823,5.0360224189594
1968693257,"Vision of Beauty, A","Hatton","1902",29,3.31212325071528,-3.36817315131078
-1390422914,"Vashti","Wilson","1869",3,57.5607306571511,-23.0471840332557
-1315777962,"Made in His Image","Thorne","1906",21,-5.77607539272401,18.6525209140472
-159624356,"Sir Gibbie","MacDonald","1879",2,42.7729382913087,-14.0501427710604
